UF|MUNICIPIO|ARMARIO|TIPO_REDE|TRONCO|TIPO_CABO|IDENTIFICADOR_UNICO_LOCAL_PONTA_A|LOCAL_PONTA_A|UID_EQUIPAMENTO_A|EQUIPAMENTO_A|UID_EQUIPAMENTO_Z|EQUIPAMENTO_Z|SEQUENCIAMENTO_DO_ENCAMINHAMENTO|IDENTIFICADOR_UNICO_CABO_CONECTADO|CABO_CONECTADO|MODELO|CAPACIDADE|TIPO_DE_INSTALACAO|COMPRIMENTO_GEOMETRICO|NOME_EQUIPAMENTO_1|EQUIPAMENTO_1|LATITUDE_EQUIP1|LONGITUDE_EQUIP1|NOME_EQUIPAMENTO_2|UID_EQUIPAMENTO_2|LATITUDE_EQUIP2|LONGITUDE_EQUIP2|qtde_fibras
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|1|CBL0000000007772364|BR-RSUGN01F2RSUGNFIST-39&I01TR1FSP001-144RSUGNFIST-39|CFOA-SM-AS-80G-144|144|Dutos|22.320000000|DGO1_RSUGN01|EQP0000000007622586|-29.765028900|-57.084402700|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|2|CBL0000000002735603|I01TR1FSP001-144RSUGNFIST-38|CFOA-SM-AS-80G-144|144|Dutos|28.270000000|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|3|CBL0000000002735808|I01TR1FSP001-072RSUGNFOSC-18|CFOA-SM-AS-80G-72|72|Autossustentável;Dutos|172.720000000|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|4|CBL0000000002351699|I01TR1FSP001-065RSUGNHUB-16|CFOA-SM-AS-80G-72|72|Autossustentável|116.860000000|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|5|CBL0000000002352245|I01TR1FSP001-064RSUGNFOSC-15|CFOA-SM-AS-80G-72|72|Autossustentável|186.300000000|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|6|CBL0000000002352641|I01TR1FSP001-057RSUGNFOSC-13|CFOA-SM-AS-80G-72|72|Autossustentável|272.240000000|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|7|CBL0000000002352974|I01TR1FSP001-054RSUGNHUB-12|CFOA-SM-AS-80G-72|72|Autossustentável|153.710000000|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|8|CBL0000000002353277|I01TR1FSP001-052RSUGNFOSC-11|CFOA-SM-AS-80G-72|72|Autossustentável|179.300000000|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|9|CBL0000000002126733|I01TR1FSP035-042RSUGNHUB-07|CFOA-SM-ASU-80-S-R-A-12F|12|Autossustentável|127.920000000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|RSUGNHUB-07|EQP0000000002124202|-29.773544700|-57.087741700|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002123886|RSUGNHUB-06|10|CBL0000000002124956|I01TR1FSP035-041RSUGNHUB-06|CFOA-SM-ASU-80-S-R-A-12F|12|Autossustentável|156.120000000|RSUGNHUB-07|EQP0000000002124202|-29.773544700|-57.087741700|RSUGNHUB-06|EQP0000000002123886|-29.774952800|-57.087711100|5
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|1|CBL0000000007772364|BR-RSUGN01F2RSUGNFIST-39&I01TR1FSP001-144RSUGNFIST-39|CFOA-SM-AS-80G-144|144|Dutos|22.320000000|DGO1_RSUGN01|EQP0000000007622586|-29.765028900|-57.084402700|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|2|CBL0000000002735603|I01TR1FSP001-144RSUGNFIST-38|CFOA-SM-AS-80G-144|144|Dutos|28.270000000|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|3|CBL0000000002735808|I01TR1FSP001-072RSUGNFOSC-18|CFOA-SM-AS-80G-72|72|Autossustentável;Dutos|172.720000000|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|4|CBL0000000002351699|I01TR1FSP001-065RSUGNHUB-16|CFOA-SM-AS-80G-72|72|Autossustentável|116.860000000|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|5|CBL0000000002352245|I01TR1FSP001-064RSUGNFOSC-15|CFOA-SM-AS-80G-72|72|Autossustentável|186.300000000|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|6|CBL0000000002352641|I01TR1FSP001-057RSUGNFOSC-13|CFOA-SM-AS-80G-72|72|Autossustentável|272.240000000|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|7|CBL0000000002352974|I01TR1FSP001-054RSUGNHUB-12|CFOA-SM-AS-80G-72|72|Autossustentável|153.710000000|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|8|CBL0000000002353277|I01TR1FSP001-052RSUGNFOSC-11|CFOA-SM-AS-80G-72|72|Autossustentável|179.300000000|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002124202|RSUGNHUB-07|9|CBL0000000002126733|I01TR1FSP035-042RSUGNHUB-07|CFOA-SM-ASU-80-S-R-A-12F|12|Autossustentável|127.920000000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|RSUGNHUB-07|EQP0000000002124202|-29.773544700|-57.087741700|1
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|1|CBL0000000007772364|BR-RSUGN01F2RSUGNFIST-39&I01TR1FSP001-144RSUGNFIST-39|CFOA-SM-AS-80G-144|144|Dutos|22.320000000|DGO1_RSUGN01|EQP0000000007622586|-29.765028900|-57.084402700|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|2|CBL0000000002735603|I01TR1FSP001-144RSUGNFIST-38|CFOA-SM-AS-80G-144|144|Dutos|28.270000000|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|3|CBL0000000002735808|I01TR1FSP001-072RSUGNFOSC-18|CFOA-SM-AS-80G-72|72|Autossustentável;Dutos|172.720000000|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|4|CBL0000000002351699|I01TR1FSP001-065RSUGNHUB-16|CFOA-SM-AS-80G-72|72|Autossustentável|116.860000000|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|5|CBL0000000002352245|I01TR1FSP001-064RSUGNFOSC-15|CFOA-SM-AS-80G-72|72|Autossustentável|186.300000000|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|6|CBL0000000002352641|I01TR1FSP001-057RSUGNFOSC-13|CFOA-SM-AS-80G-72|72|Autossustentável|272.240000000|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|7|CBL0000000002352974|I01TR1FSP001-054RSUGNHUB-12|CFOA-SM-AS-80G-72|72|Autossustentável|153.710000000|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002126528|RSUGNFOSC-11|8|CBL0000000002353277|I01TR1FSP001-052RSUGNFOSC-11|CFOA-SM-AS-80G-72|72|Autossustentável|179.300000000|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|1|CBL0000000007772364|BR-RSUGN01F2RSUGNFIST-39&I01TR1FSP001-144RSUGNFIST-39|CFOA-SM-AS-80G-144|144|Dutos|22.320000000|DGO1_RSUGN01|EQP0000000007622586|-29.765028900|-57.084402700|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|2|CBL0000000002735603|I01TR1FSP001-144RSUGNFIST-38|CFOA-SM-AS-80G-144|144|Dutos|28.270000000|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|3|CBL0000000002735808|I01TR1FSP001-072RSUGNFOSC-18|CFOA-SM-AS-80G-72|72|Autossustentável;Dutos|172.720000000|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|4|CBL0000000002351699|I01TR1FSP001-065RSUGNHUB-16|CFOA-SM-AS-80G-72|72|Autossustentável|116.860000000|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|5|CBL0000000002352245|I01TR1FSP001-064RSUGNFOSC-15|CFOA-SM-AS-80G-72|72|Autossustentável|186.300000000|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|6|CBL0000000002352641|I01TR1FSP001-057RSUGNFOSC-13|CFOA-SM-AS-80G-72|72|Autossustentável|272.240000000|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|7|CBL0000000002352974|I01TR1FSP001-054RSUGNHUB-12|CFOA-SM-AS-80G-72|72|Autossustentável|153.710000000|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|8|CBL0000000002353277|I01TR1FSP001-052RSUGNFOSC-11|CFOA-SM-AS-80G-72|72|Autossustentável|179.300000000|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|9|CBL0000000002340816|I01TR1FSP001-034RSUGNFOSC-05|CFOA-SM-AS-80G-36|36|Autossustentável|607.280000000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|RSUGNFOSC-05|EQP0000000002338217|-29.772407800|-57.094008400|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|10|CBL0000000002339175|I01TR1FSP001-023RSUGNFOSC-02|CFOA-SM-AS-80G-36|36|Autossustentável|653.990000000|RSUGNFOSC-05|EQP0000000002338217|-29.772407800|-57.094008400|RSUGNFOSC-02|EQP0000000002303864|-29.772474000|-57.100758000|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002302642|RSUGNFOSC-01|11|CBL0000000002304641|I01TR1FSP001-006RSUGNFOSC-01|CFOA-SM-ASU-80-S-R-A-12F|12|Autossustentável|500.730000000|RSUGNFOSC-02|EQP0000000002303864|-29.772474000|-57.100758000|RSUGNFOSC-01|EQP0000000002302642|-29.776828600|-57.100418300|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|1|CBL0000000007772364|BR-RSUGN01F2RSUGNFIST-39&I01TR1FSP001-144RSUGNFIST-39|CFOA-SM-AS-80G-144|144|Dutos|22.320000000|DGO1_RSUGN01|EQP0000000007622586|-29.765028900|-57.084402700|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|2|CBL0000000002735603|I01TR1FSP001-144RSUGNFIST-38|CFOA-SM-AS-80G-144|144|Dutos|28.270000000|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|3|CBL0000000002735808|I01TR1FSP001-072RSUGNFOSC-18|CFOA-SM-AS-80G-72|72|Autossustentável;Dutos|172.720000000|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|4|CBL0000000002351699|I01TR1FSP001-065RSUGNHUB-16|CFOA-SM-AS-80G-72|72|Autossustentável|116.860000000|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|5|CBL0000000002352245|I01TR1FSP001-064RSUGNFOSC-15|CFOA-SM-AS-80G-72|72|Autossustentável|186.300000000|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|6|CBL0000000002352641|I01TR1FSP001-057RSUGNFOSC-13|CFOA-SM-AS-80G-72|72|Autossustentável|272.240000000|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|7|CBL0000000002352974|I01TR1FSP001-054RSUGNHUB-12|CFOA-SM-AS-80G-72|72|Autossustentável|153.710000000|RSUGNFOSC-13|EQP0000000002341671|-29.769386900|-57.087802800|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|8|CBL0000000002353277|I01TR1FSP001-052RSUGNFOSC-11|CFOA-SM-AS-80G-72|72|Autossustentável|179.300000000|RSUGNHUB-12|EQP0000000002341535|-29.770773400|-57.087780000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|9|CBL0000000002340816|I01TR1FSP001-034RSUGNFOSC-05|CFOA-SM-AS-80G-36|36|Autossustentável|607.280000000|RSUGNFOSC-11|EQP0000000002126528|-29.772390800|-57.087758700|RSUGNFOSC-05|EQP0000000002338217|-29.772407800|-57.094008400|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002303864|RSUGNFOSC-02|10|CBL0000000002339175|I01TR1FSP001-023RSUGNFOSC-02|CFOA-SM-AS-80G-36|36|Autossustentável|653.990000000|RSUGNFOSC-05|EQP0000000002338217|-29.772407800|-57.094008400|RSUGNFOSC-02|EQP0000000002303864|-29.772474000|-57.100758000|6
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002338217|RSUGNFOSC-05|1|CBL0000000007772364|BR-RSUGN01F2RSUGNFIST-39&I01TR1FSP001-144RSUGNFIST-39|CFOA-SM-AS-80G-144|144|Dutos|22.320000000|DGO1_RSUGN01|EQP0000000007622586|-29.765028900|-57.084402700|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002338217|RSUGNFOSC-05|2|CBL0000000002735603|I01TR1FSP001-144RSUGNFIST-38|CFOA-SM-AS-80G-144|144|Dutos|28.270000000|RSUGNFIST-39|EQP0000000002734641|-29.765032400|-57.084633400|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002338217|RSUGNFOSC-05|3|CBL0000000002735808|I01TR1FSP001-072RSUGNFOSC-18|CFOA-SM-AS-80G-72|72|Autossustentável;Dutos|172.720000000|RSUGNFIST-38|EQP0000000002734556|-29.765287400|-57.084630700|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002338217|RSUGNFOSC-05|4|CBL0000000002351699|I01TR1FSP001-065RSUGNHUB-16|CFOA-SM-AS-80G-72|72|Autossustentável|116.860000000|RSUGNFOSC-18|EQP0000000002342041|-29.766739800|-57.084823500|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|3
RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO|DGO1_RSUGN01|Primario|LOC0000000005172533|RSUGN_G1I01|EQP0000000007622586|DGO1_RSUGN01|EQP0000000002338217|RSUGNFOSC-05|5|CBL0000000002352245|I01TR1FSP001-064RSUGNFOSC-15|CFOA-SM-AS-80G-72|72|Autossustentável|186.300000000|RSUGNHUB-16|EQP0000000002341924|-29.766759000|-57.086031600|RSUGNFOSC-15|EQP0000000002341712|-29.766931200|-57.087840100|3
