UF|MUNICIPIO|ARMARIO|TIPO_REDE|TRONCO|TIPO_CABO|IDENTIFICADOR_UNICO_LOCAL_PONTA_A|LOCAL_PONTA_A|UID_EQUIPAMENTO_A|EQUIPAMENTO_A|UID_EQUIPAMENTO_Z|EQUIPAMENTO_Z|SEQUENCIAMENTO_DO_ENCAMINHAMENTO|IDENTIFICADOR_UNICO_CABO_CONECTADO|CABO_CONECTADO|MODELO|CAPACIDADE|TIPO_DE_INSTALACAO|COMPRIMENTO_GEOMETRICO|NOME_EQUIPAMENTO_1|EQUIPAMENTO_1|LATITUDE_EQUIP1|LONGITUDE_EQUIP1|NOME_EQUIPAMENTO_2|UID_EQUIPAMENTO_2|LATITUDE_EQUIP2|LONGITUDE_EQUIP2|qtde_fibras
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990820|CAIXA DE EMENDA GENERICA 28|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990820|CAIXA DE EMENDA GENERICA 28|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990820|CAIXA DE EMENDA GENERICA 28|3|CBL0000000021273151|49427_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|34.130000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 28|EQP0000000011990820|-28.239924700|-48.669347400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990848|CAIXA DE EMENDA GENERICA 29|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990848|CAIXA DE EMENDA GENERICA 29|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990848|CAIXA DE EMENDA GENERICA 29|3|CBL0000000021273034|49413_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|123.240000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 29|EQP0000000011990848|-28.240664000|-48.668692600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990855|CAIXA DE EMENDA GENERICA 30|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990855|CAIXA DE EMENDA GENERICA 30|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990855|CAIXA DE EMENDA GENERICA 30|3|CBL0000000021273034|49413_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|123.240000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 29|EQP0000000011990848|-28.240664000|-48.668692600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990855|CAIXA DE EMENDA GENERICA 30|4|CBL0000000021271600|49401_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|153.950000000|CAIXA DE EMENDA GENERICA 29|EQP0000000011990848|-28.240664000|-48.668692600|CAIXA DE EMENDA GENERICA 31|EQP0000000011990857|-28.239864600|-48.667409700|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990855|CAIXA DE EMENDA GENERICA 30|5|CBL0000000021273089|49424_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|449.620000000|CAIXA DE EMENDA GENERICA 31|EQP0000000011990857|-28.239864600|-48.667409700|CAIXA DE EMENDA GENERICA 30|EQP0000000011990855|-28.237639700|-48.663627300|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990857|CAIXA DE EMENDA GENERICA 31|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990857|CAIXA DE EMENDA GENERICA 31|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990857|CAIXA DE EMENDA GENERICA 31|3|CBL0000000021273034|49413_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|123.240000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 29|EQP0000000011990848|-28.240664000|-48.668692600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990857|CAIXA DE EMENDA GENERICA 31|4|CBL0000000021271600|49401_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|153.950000000|CAIXA DE EMENDA GENERICA 29|EQP0000000011990848|-28.240664000|-48.668692600|CAIXA DE EMENDA GENERICA 31|EQP0000000011990857|-28.239864600|-48.667409700|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990865|CAIXA DE EMENDA GENERICA 33|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990865|CAIXA DE EMENDA GENERICA 33|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990865|CAIXA DE EMENDA GENERICA 33|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990865|CAIXA DE EMENDA GENERICA 33|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990865|CAIXA DE EMENDA GENERICA 33|5|CBL0000000021273069|49420_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|165.560000000|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|CAIXA DE EMENDA GENERICA 33|EQP0000000011990865|-28.241983700|-48.665485400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|5|CBL0000000021273069|49420_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|165.560000000|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|CAIXA DE EMENDA GENERICA 33|EQP0000000011990865|-28.241983700|-48.665485400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|6|CBL0000000021273014|49409_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|263.480000000|CAIXA DE EMENDA GENERICA 33|EQP0000000011990865|-28.241983700|-48.665485400|CAIXA DE EMENDA GENERICA 34|EQP0000000012007201|-28.243915400|-48.663921100|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990879|CAIXA DE EMENDA GENERICA 35|7|CBL0000000021273146|49426_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|106.710000000|CAIXA DE EMENDA GENERICA 34|EQP0000000012007201|-28.243915400|-48.663921100|CAIXA DE EMENDA GENERICA 35|EQP0000000011990879|-28.243305500|-48.663086700|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990883|CAIXA DE EMENDA GENERICA 36|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|3
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990883|CAIXA DE EMENDA GENERICA 36|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|3
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990883|CAIXA DE EMENDA GENERICA 36|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|3
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990883|CAIXA DE EMENDA GENERICA 36|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|3
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990898|CAIXA DE EMENDA GENERICA 37|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990898|CAIXA DE EMENDA GENERICA 37|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990898|CAIXA DE EMENDA GENERICA 37|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990898|CAIXA DE EMENDA GENERICA 37|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990898|CAIXA DE EMENDA GENERICA 37|5|CBL0000000021273206|49438_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|99.220000000|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|CAIXA DE EMENDA GENERICA 37|EQP0000000011990898|-28.240217700|-48.665725000|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990906|CAIXA DE EMENDA GENERICA 39|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990906|CAIXA DE EMENDA GENERICA 39|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990906|CAIXA DE EMENDA GENERICA 39|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990906|CAIXA DE EMENDA GENERICA 39|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990906|CAIXA DE EMENDA GENERICA 39|5|CBL0000000021273206|49438_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|99.220000000|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|CAIXA DE EMENDA GENERICA 37|EQP0000000011990898|-28.240217700|-48.665725000|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990906|CAIXA DE EMENDA GENERICA 39|6|CBL0000000021273074|49421_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|129.810000000|CAIXA DE EMENDA GENERICA 37|EQP0000000011990898|-28.240217700|-48.665725000|CAIXA DE EMENDA GENERICA 39|EQP0000000011990906|-28.239542400|-48.664644400|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|5|CBL0000000021273206|49438_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|99.220000000|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|CAIXA DE EMENDA GENERICA 37|EQP0000000011990898|-28.240217700|-48.665725000|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|6|CBL0000000021273074|49421_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|129.810000000|CAIXA DE EMENDA GENERICA 37|EQP0000000011990898|-28.240217700|-48.665725000|CAIXA DE EMENDA GENERICA 39|EQP0000000011990906|-28.239542400|-48.664644400|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990908|CAIXA DE EMENDA GENERICA 40|7|CBL0000000021273029|49412_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|165.560000000|CAIXA DE EMENDA GENERICA 39|EQP0000000011990906|-28.239542400|-48.664644400|CAIXA DE EMENDA GENERICA 40|EQP0000000011990908|-28.238665700|-48.663278900|1
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990911|CAIXA DE EMENDA GENERICA 41|1|CBL0000000021271555|49392_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|23.620000000|TR 1|EQP0000000011991132|-28.241750500|-48.672418300|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990911|CAIXA DE EMENDA GENERICA 41|2|CBL0000000021273271|49451_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|352.070000000|CAIXA DE EMENDA GENERICA 5|EQP0000000011991137|-28.241903000|-48.672586400|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990911|CAIXA DE EMENDA GENERICA 41|3|CBL0000000021273101|49425_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|206.270000000|CAIXA DE EMENDA GENERICA 1|EQP0000000012008093|-28.240103500|-48.669630600|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|2
SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO|TR 1|Primario|LOC0000000011610088|SCIMA_G1I01|EQP0000000011991132|TR 1|EQP0000000011990911|CAIXA DE EMENDA GENERICA 41|4|CBL0000000021273156|49428_CFOA-SM-AS-80G|CFOA-SM-AS-80G-36|36|Cordoalha|221.060000000|CAIXA DE EMENDA GENERICA 32|EQP0000000012007300|-28.239219100|-48.667845500|CAIXA DE EMENDA GENERICA 36|EQP0000000011990883|-28.240787200|-48.666495000|2
