UF|MUNICIPIO|ARMARIO|TIPO_REDE|TRONCO|TIPO_CABO|IDENTIFICADOR_UNICO_LOCAL_PONTA_A|LOCAL_PONTA_A|UID_EQUIPAMENTO_A|EQUIPAMENTO_A|UID_EQUIPAMENTO_Z|EQUIPAMENTO_Z|SEQUENCIAMENTO_DO_ENCAMINHAMENTO|IDENTIFICADOR_UNICO_CABO_CONECTADO|CABO_CONECTADO|MODELO|CAPACIDADE|TIPO_DE_INSTALACAO|COMPRIMENTO_GEOMETRICO|NOME_EQUIPAMENTO_1|EQUIPAMENTO_1|LATITUDE_EQUIP1|LONGITUDE_EQUIP1|NOME_EQUIPAMENTO_2|UID_EQUIPAMENTO_2|LATITUDE_EQUIP2|LONGITUDE_EQUIP2|qtde_fibras
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|5|CBL0000000011328738|9172_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|85.440000000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|6|CBL0000000011328784|9181_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|87.480000000|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|7|CBL0000000011328824|9189_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|199.360000000|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|8|CBL0000000011328864|9197_CFOA-SM-AS-80G|CFOA-SM-AS-80G-72|72|Cordoalha|87.970000000|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|CAIXA DE EMENDA GENERICA 50|EQP0000000007041955|-29.781388900|-55.792900800|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|9|CBL0000000011328879|9200_CFOA-SM-AS-80G|CFOA-SM-AS-80G-72|72|Cordoalha|136.710000000|CAIXA DE EMENDA GENERICA 50|EQP0000000007041955|-29.781388900|-55.792900800|CAIXA DE EMENDA GENERICA 18|EQP0000000007039944|-29.782572800|-55.793297400|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|10|CBL0000000011328889|9202_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|84.060000000|CAIXA DE EMENDA GENERICA 18|EQP0000000007039944|-29.782572800|-55.793297400|CAIXA DE EMENDA GENERICA 48|EQP0000000007042923|-29.782270700|-55.794065600|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041941|CAIXA DE EMENDA GENERICA 47|11|CBL0000000011328899|9204_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|232.550000000|CAIXA DE EMENDA GENERICA 48|EQP0000000007042923|-29.782270700|-55.794065600|CAIXA DE EMENDA GENERICA 47|EQP0000000007041941|-29.782386800|-55.796016500|5
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|1|CBL0000000011330189|10160_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|6.410000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|TR 2|EQP0000000007039811|-29.785792600|-55.782547200|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|2|CBL0000000011329020|9228_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|155.140000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|3|CBL0000000011328623|9149_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|415.700000000|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|5|CBL0000000011328738|9172_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|85.440000000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|6|CBL0000000011328784|9181_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|87.480000000|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|7|CBL0000000011328824|9189_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|199.360000000|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|8|CBL0000000011328839|9192_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|270.650000000|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|CAIXA DE EMENDA GENERICA 53|EQP0000000007042173|-29.778380700|-55.791908500|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|9|CBL0000000011328849|9194_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|241.160000000|CAIXA DE EMENDA GENERICA 53|EQP0000000007042173|-29.778380700|-55.791908500|CAIXA DE EMENDA GENERICA 52|EQP0000000007042136|-29.776519800|-55.790862700|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041948|CAIXA DE EMENDA GENERICA 49|10|CBL0000000011328859|9196_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|284.990000000|CAIXA DE EMENDA GENERICA 52|EQP0000000007042136|-29.776519800|-55.790862700|CAIXA DE EMENDA GENERICA 49|EQP0000000007041948|-29.777846500|-55.788351200|3
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|1|CBL0000000011330189|10160_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|6.410000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|TR 2|EQP0000000007039811|-29.785792600|-55.782547200|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|2|CBL0000000011329020|9228_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|155.140000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|3|CBL0000000011328623|9149_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|415.700000000|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|5|CBL0000000011328738|9172_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|85.440000000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|6|CBL0000000011328784|9181_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|87.480000000|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|7|CBL0000000011328824|9189_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|199.360000000|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007041955|CAIXA DE EMENDA GENERICA 50|8|CBL0000000011328864|9197_CFOA-SM-AS-80G|CFOA-SM-AS-80G-72|72|Cordoalha|87.970000000|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|CAIXA DE EMENDA GENERICA 50|EQP0000000007041955|-29.781388900|-55.792900800|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|1|CBL0000000011330189|10160_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|6.410000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|TR 2|EQP0000000007039811|-29.785792600|-55.782547200|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|2|CBL0000000011329020|9228_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|155.140000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|3|CBL0000000011328623|9149_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|415.700000000|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|5|CBL0000000011328738|9172_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|85.440000000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|6|CBL0000000011328784|9181_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|87.480000000|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|7|CBL0000000011328824|9189_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|199.360000000|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|8|CBL0000000011328839|9192_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|270.650000000|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|CAIXA DE EMENDA GENERICA 53|EQP0000000007042173|-29.778380700|-55.791908500|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042136|CAIXA DE EMENDA GENERICA 52|9|CBL0000000011328849|9194_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|241.160000000|CAIXA DE EMENDA GENERICA 53|EQP0000000007042173|-29.778380700|-55.791908500|CAIXA DE EMENDA GENERICA 52|EQP0000000007042136|-29.776519800|-55.790862700|4
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|1|CBL0000000011330189|10160_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|6.410000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|TR 2|EQP0000000007039811|-29.785792600|-55.782547200|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|2|CBL0000000011329020|9228_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|155.140000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|3|CBL0000000011328623|9149_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|415.700000000|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|5|CBL0000000011328738|9172_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|85.440000000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|6|CBL0000000011328784|9181_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|87.480000000|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|7|CBL0000000011328824|9189_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|199.360000000|CAIXA DE EMENDA GENERICA 16|EQP0000000007039778|-29.781162100|-55.790528500|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042173|CAIXA DE EMENDA GENERICA 53|8|CBL0000000011328839|9192_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|270.650000000|CAIXA DE EMENDA GENERICA 51|EQP0000000007042925|-29.780688500|-55.792517000|CAIXA DE EMENDA GENERICA 53|EQP0000000007042173|-29.778380700|-55.791908500|2
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042349|CAIXA DE EMENDA GENERICA 54|1|CBL0000000011330189|10160_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|6.410000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|TR 2|EQP0000000007039811|-29.785792600|-55.782547200|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042349|CAIXA DE EMENDA GENERICA 54|2|CBL0000000011329020|9228_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|155.140000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042349|CAIXA DE EMENDA GENERICA 54|3|CBL0000000011328623|9149_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|415.700000000|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042349|CAIXA DE EMENDA GENERICA 54|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042349|CAIXA DE EMENDA GENERICA 54|5|CBL0000000011328738|9172_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|85.440000000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042349|CAIXA DE EMENDA GENERICA 54|6|CBL0000000011328773|9179_CFOA-SM-AS-80G|CFOA-SM-AS-80G-12|12|Cordoalha|144.940000000|CAIXA DE EMENDA GENERICA 17|EQP0000000007039779|-29.781338000|-55.789646700|CAIXA DE EMENDA GENERICA 54|EQP0000000007042349|-29.782577300|-55.790117600|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042379|CAIXA DE EMENDA GENERICA 55|1|CBL0000000011330189|10160_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|6.410000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|TR 2|EQP0000000007039811|-29.785792600|-55.782547200|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042379|CAIXA DE EMENDA GENERICA 55|2|CBL0000000011329020|9228_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha;Dutos|155.140000000|CAIXA DE EMENDA GENERICA 14|EQP0000000007039762|-29.785738700|-55.782571300|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042379|CAIXA DE EMENDA GENERICA 55|3|CBL0000000011328623|9149_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|415.700000000|CAIXA DE EMENDA GENERICA 15|EQP0000000007039777|-29.785312400|-55.783947400|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|1
RS|ALEGRETE|RSALG_G1I01|BARRAMENTO|TR 2|Primario|LOC0000000006967134|RSALG_G1I01|EQP0000000007039811|TR 2|EQP0000000007042379|CAIXA DE EMENDA GENERICA 55|4|CBL0000000011328698|9164_CFOA-SM-AS-80G|CFOA-SM-AS-80G-144|144|Cordoalha|399.020000000|CAIXA DE EMENDA GENERICA 9|EQP0000000007039548|-29.783889300|-55.787332000|CAIXA DE EMENDA GENERICA 58|EQP0000000007042929|-29.781520300|-55.788788200|1
